name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,poverty_rate_50_plus,poverty_rate_30_minus,library_distance,library_distance_and_mjc,public_service_distance,public_service_distance_and_ml,menseul_rate,menseul_rate_50_plus,fammono_rate,fammono_rate_25_minus,obstacle_to_mobility_rate,unemployement_rate,unemployement_rate_50_plus,unemployement_rate_25_minus,foreigners_rate,foreigners_rate_55_plus,foreigners_rate_25_minus,social_assistance_rate,aah_rate,older_65_rate,older_75_rate,nscol15p_rate,nscol15p_rate_50_plus,nscol15p_rate_15_25_year,neet_16_25_year_rate,total,population,population_density,area,is_zrr,number_of_qpv,percentage_of_qpv,digital_mediation_center_count,france_services_center_count,conseillers_numerique_center_count,aidants_connect_center_count,aging_index
CC Cœur de l'Avesnois,epci,200043263,2.3772286203538933,5.815028707652016,7.2255313433838095,6.0,10.0,4.78907430413323,6.2489675318134505,4.488735184501225,4.074505590437498,5.959943591982003,7.538461538461538,6.720847463318,10.0,7.784440788369204,7.967061746633986,9.077997515361112,9.918309102508141,4.618675083101098,4.836953967028171,6.699492999362052,7.906893194104019,6.745055904374979,5.5570291777188325,6.656616190444213,7.101735889601451,8.382735117348822,9.323070207836686,10.0,6.921942527136767,29784,71.0,419.0,False,0,0.0,24,3,4,0,86.0
CA du Bassin de Brive,epci,200043172,4.449258508084774,6.453752116554714,5.256219414621439,3.8674618089797743,6.3011927134696615,3.860735351580671,7.028413002623598,3.703598608190834,1.7764453045047728,6.485300411216344,7.253707459576131,5.916323986379622,5.493431702733379,4.524263625030237,5.378105055542117,3.1384552406825077,4.258089425599613,5.850054890869509,6.5933982099994415,8.60230169510448,4.265029864354427,5.992175725210725,7.390162439759597,8.495497087992854,5.225164207431665,3.747632249781367,4.1935321809351915,4.2655880765867185,5.348760370121291,107497,133.0,808.0,False,3,1.0,11,7,7,0,125.0
CC du Pays Rethélois,epci,200043156,5.894988625719256,5.479961193630403,6.209052589321558,5.0,5.0,5.637227351799813,5.127258129265355,4.510002676301352,2.314298139970561,4.637026629198448,5.8236317409340295,5.019603907399973,5.198748829118158,7.135688478522682,5.847383915428877,6.322260136491369,8.503278469155626,2.415863776261207,1.2766291984477451,4.52368526696106,5.814866854007762,4.9842432757928545,4.80228823765556,6.059112806101967,7.032717784022481,8.232336411079888,7.695470359962532,7.75491770373344,5.509019374510143,29892,36.0,830.0,True,1,4.0,5,5,0,0,78.0
CC Auray Quiberon Terre Atlantique,epci,200043123,7.808019191226868,5.7065684258624625,3.187148732008225,1.0,2.0,4.5384395704820655,7.866552433173406,6.686063513822253,4.003392734749829,6.434418551519306,5.8613776559287185,4.943808544665296,2.404615033127713,4.661503312771305,6.213696595841901,5.984315741375371,5.16904272332648,3.053004340872744,1.9582819282613662,6.2830020562028785,3.689307745030843,4.050411240575737,6.756385652273247,7.766209732693626,4.07630797349783,2.7110578021475895,2.4281928261366232,4.7785241032670775,4.714987434315742,87544,164.0,533.0,False,1,2.0,13,2,11,0,135.0
"CC Chinon, Vienne et Loire",epci,200043081,6.6930000426566565,6.4338181973296935,5.389327304525871,3.0,4.0,4.722305165721111,6.0549417736637805,3.244593268779593,1.608710489271851,6.839568314635499,6.843236787100627,5.564091626498315,6.92436974789916,6.878129932175916,5.691123149767521,4.185940365994114,4.0,5.184362069700977,2.388900737960159,8.165721110779337,6.4893145075289,6.975045855905814,7.658960030712793,7.7229023589131085,6.511410655632812,4.678539436079,4.867295141406816,6.0,5.525557431094265,23443,67.0,349.0,False,0,0.0,1,1,0,0,123.0
CC du Val d'Amboise,epci,200043065,7.083246543365057,7.123900161608907,4.718297719518764,1.0,6.367211348536541,5.067839827617166,1.1741066618782545,4.50479439755791,1.8382115281019933,5.690429161429341,6.22826360208296,5.398060693122643,6.412820973244748,5.365990303465614,5.806141138444963,5.865864607649488,5.205063745735321,4.93409947926019,4.84797988866942,7.9616089064464,3.8200395043993534,3.285832285868199,6.484539414616628,7.620219069850961,5.248374932662956,4.125336685221764,5.2506733704435264,7.205063745735321,5.2012146320190835,27848,109.0,255.0,False,2,5.0,1,1,0,0,102.0
CC Val de Charente,epci,200043016,7.165414077178783,6.069807775690129,6.171412053764995,7.0,9.0,6.63701401936696,10.0,3.5343257696198873,1.8112443994796936,6.6907790143084265,7.16245122127475,5.790215349038879,9.0,8.155080213903743,7.906850700968348,8.488076311605724,8.755961844197138,8.020523196993786,8.891819627113744,8.096618008382714,7.7884087295852,6.871224165341812,9.04632172279231,7.89369851134557,8.333429686370863,6.001300766006648,8.511923688394276,10.0,7.456925030454441,13838,32.0,432.0,True,0,0.0,4,3,1,0,170.0
CC Perthois-Bocage et Der,epci,200042992,5.869611307420494,6.379681978798587,4.518551236749117,10.0,8.0,7.501236749116607,4.986395759717315,7.552296819787986,5.221024734982332,4.751413427561838,3.0,3.0747349823321555,1.0,7.131978798586572,4.456890459363958,6.0,4.0,1.7249116607773851,1.188339222614841,1.55547703180212,3.9796819787985864,6.601236749116608,6.370318021201413,5.264134275618375,7.9998233215547705,8.276855123674911,2.0,4.0,5.08587834427057,5660,19.0,297.0,True,0,0.0,2,2,0,0,123.0
CC du Cap Corse,epci,200042943,8.161934338952973,8.485211475894706,4.879473528541851,10.0,7.0,10.0,10.0,6.949127477077788,10.0,7.785714285714286,7.948388050872523,6.761165335699498,9.0,8.732475598935226,6.899881691807158,3.2777284826974267,8.0,6.557823129251701,6.195504288671991,8.380952380952381,8.142561372375036,5.936261461106182,8.9723454599231,7.423986986098788,4.751552795031056,1.1725820763087844,4.0,8.0,7.264809650568301,6762,21.0,322.0,True,0,0.0,1,1,0,0,248.0
CA Haut - Bugey Agglomération,epci,200042935,5.280291022064418,7.8674866852650265,6.830950418463099,5.7078683743342635,7.061802561501395,5.44112985036774,4.9895067207709864,3.714557443570885,1.9826432919097134,5.805731676388537,6.927466396145067,5.848037661678925,6.817683236114633,5.506039183362922,6.384986051230028,8.016136190717727,5.656543241186913,8.716792416941415,9.58857468932285,9.59789500380421,4.044065432411869,4.508876489982247,4.372606517879787,6.427292036520416,7.259510524980979,7.250602333248795,8.367328176515343,5.804875729140249,6.277759976993585,63095,91.0,693.0,False,2,9.0,34,4,30,0,77.0
CC Drôme Sud Provence,epci,200042901,8.005349231784335,5.7456404939202566,5.627250447733057,5.633848619096993,3.0,3.9792628899990574,1.5011782448864173,4.070364784616835,3.068668111980394,5.210905834668678,5.517885757375813,5.663163351871053,7.535300216797059,3.8025968517296636,7.29710623055896,9.404397209916109,8.356866811198039,6.657979074370817,8.551489301536431,8.836436044867565,4.7154067301347915,4.2326798001696675,5.039471203694976,6.823051182957866,5.070741822980488,4.0264398152512015,3.4554152134979734,7.673791120746536,5.66081022851218,42441,146.0,290.0,False,1,7.0,7,1,0,0,82.0
CC de la Baie du Cotentin,epci,200042729,7.504536968697087,5.472322320149351,5.924629878869448,4.0,2.0,6.174575608908957,8.034645942777754,4.947596926149438,5.701905961012461,6.498588981027222,8.152824208743976,5.092649676551035,3.2839404332913644,7.440498415317154,5.705552902357487,3.516563191941996,7.446316155081839,3.8599400859636175,4.541223461989319,5.94694568662354,5.3464160118091435,7.51100594798767,7.340120696392133,8.21825207311249,9.26253636087353,9.12143446359571,9.713020448921114,6.892502062258498,6.237519459657261,23037,51.0,451.0,True,0,0.0,9,3,6,0,126.0
CC de l'Argonne Champenoise,epci,200042703,3.7561444574485874,7.372930948002006,5.79501755559271,9.0,8.0,7.569219194114696,5.388981775622805,5.558518642367497,7.5485704731650225,6.379785988965056,8.040545059354622,4.921083430864404,6.693696706236415,8.637184417321517,6.359722454439057,5.040545059354623,10.0,3.4633840494900516,5.1732987794683165,3.978013710081926,5.88455107841498,9.985537535529176,7.30371175388731,5.729643872262163,8.699548570473166,9.21885972245444,8.693696706236416,9.346848353118208,6.912108581938042,11963,14.0,854.0,True,0,0.0,2,2,0,0,132.0
CC Sud-Hérault,epci,200042653,4.863600628930818,6.686882300089847,6.8200247079964065,7.0,8.0,4.301718328840971,1.4288522012578617,5.666329739442947,5.078784815813118,6.212881850853549,5.717093441150045,5.990959119496855,8.830974842767295,8.289645103324348,8.251853099730459,10.0,10.0,7.606974393530997,9.60309973045822,8.295653638814017,7.076201707097933,5.822832434860737,8.457154088050315,8.540262803234501,5.979672057502246,3.1014712488769094,6.367587601078167,9.35079739442947,6.905046688486714,17808,56.0,318.0,True,0,0.0,10,10,0,0,140.0
CC Grand Orb,epci,200042646,7.066385721368369,7.297174020823005,6.7319781854238965,7.0,10.0,4.670798215171046,3.349281110560238,4.996876549330689,4.349281110560238,8.133862171541894,9.71531978185424,7.196331184928111,10.0,7.635944471988101,8.141695587506197,8.29127416955875,10.0,7.210262766484878,8.688795240456123,8.501636093207734,8.372583044124937,9.17357461576599,9.071492315319782,9.074814080317303,7.684878532473971,3.854933068914229,10.0,10.0,7.721756144202847,20171,43.0,469.0,True,1,9.0,5,2,1,0,190.0
CC de la Région de Suippes,epci,200042620,2.8313878080415047,7.749805447470817,6.725032425421531,9.0,8.0,5.109987029831387,1.601815823605707,4.173281452658885,4.049805447470817,5.199092088197147,7.5136186770428015,5.14189364461738,3.5136186770428015,8.560570687418936,4.147600518806745,2.0,1.0,2.8574578469520104,4.009079118028534,4.280285343709468,4.309338521400778,6.0,2.78378728923476,4.045914396887159,6.92360570687419,8.763164721141376,10.0,1.0,5.046076523994811,7710,16.0,481.0,True,0,0.0,2,1,1,0,58.0
"CC de Granville, Terre et Mer",epci,200042604,7.846058278744071,6.4566523605150214,4.286898576914389,1.0,2.0,5.383171447933138,7.54698441382426,3.6211655748814096,1.6320307205782698,6.947752428281003,7.4313078834425115,4.997311949401401,4.731488592726452,4.854574203749718,5.676327083803931,6.835622317596567,5.696024395753332,3.066975378360063,1.581319177772758,6.1119945787214816,4.6020781567653035,6.0259769595662975,8.387644002710639,8.9734357352609,6.489699570815451,4.190670883216625,4.917573977863113,6.810594081770951,5.2893333118203225,44274,155.0,285.0,False,0,0.0,8,2,6,0,182.0
CC Dombes Saône Vallée,epci,200042497,7.413802933706526,5.055305032913492,4.113720002073291,8.0,1.0,2.5644793448400973,1.1834084901259525,4.32364069869901,2.206681179702483,2.430130098999637,2.0541906390918987,5.202845591665371,5.229072720675893,2.8261027315606695,2.7815788109677086,1.5287150780075676,1.3566578551806354,5.90955268750324,6.127714715181672,8.330378893899342,1.5560825169750687,1.6228943139998964,3.1669776602912973,4.661379775047945,2.7782356295029285,2.134193749028145,3.35461048048515,1.4821956149898927,3.5855195444683856,38587,213.0,181.0,False,0,0.0,16,1,16,0,60.0
CC de la Montagne Noire,epci,200042463,7.626456477039068,9.475496915695683,4.711960246744345,10.0,9.0,4.886394790952707,2.568368745716244,8.502398903358465,7.2239547635366685,6.208704592186429,4.1584989718985605,4.999314599040439,1.0,8.146161754626457,8.635709389993146,10.0,7.0,7.532213845099383,9.912782727895818,7.5,8.505483207676491,7.415867032213845,8.348183687457162,5.764907470870459,5.938313913639479,2.1477039067854693,8.0,8.0,6.900316997943797,5836,19.0,307.0,True,0,0.0,2,1,0,0,148.0
CC Bresse Revermont 71,epci,200042414,8.790742428846348,6.0450724197305785,4.827408082649651,9.0,3.0,5.277018130254229,7.430770789020561,4.087511394712854,2.900030385900942,5.804416084270232,5.979540160032411,4.758432087511395,8.0,7.825787501266079,5.11485870556062,8.38245720652284,3.0,6.373037577230831,8.404132482528107,6.29727539754887,3.7096120733313076,3.939937202471387,7.869644484958979,7.538944596373949,8.876126810493265,8.122455180796111,7.0,3.0,6.119828970786128,9873,34.0,290.0,True,0,0.0,8,3,0,0,140.0
CC des Coteaux Arrats Gimone,epci,200042372,6.422166058223345,6.074042871852476,4.049705139005897,5.0,5.0,7.971637180567257,3.7455770850884584,7.666385846672283,7.115978657680427,5.052045305625761,6.391743892165122,4.9062061218758775,1.0,6.727417392118319,4.136946550594402,6.132266217354676,4.415332771693344,5.1171955443227555,5.307217073855658,7.108958157820837,4.291116727510999,6.603950201254329,7.367593372648132,6.926612374801086,4.540952915847608,3.1539829635870076,1.716933445661331,3.8491996630160066,5.278255840387265,10683,26.0,410.0,True,0,0.0,1,1,0,0,119.0
CA de la Porte du Hainaut,epci,200042190,1.8209259714010464,5.121315728165121,7.9124841799051735,7.12549034423267,9.898940289767468,3.4331463256452395,6.374311314279957,3.409194229836856,1.7515379335965293,4.807608757248909,6.839406360780017,7.260419224642198,9.011541585598518,5.766215203662076,8.277854385865494,8.64207861878766,9.543682351385558,5.436149782454019,7.173967522368512,7.697822021571998,7.665382169415113,7.127964890408458,3.696348627665804,6.0855009224453305,7.243815208699321,8.367914014242809,8.423090727063224,9.43980178444373,6.619782516984957,158831,424.0,374.0,False,22,19.0,65,3,7,0,65.0
CC du Mont des Avaloirs,epci,200042182,4.611936571357223,6.607628917467848,4.937819952553378,5.0,2.0,5.057123236359096,5.959920089898864,5.083218878761393,5.640092396054439,7.098639031090023,7.063678361842927,4.465538768885004,4.0,8.052815582469721,4.618304407541515,4.294668497939818,2.0,5.15694843301286,5.864839555500063,6.117680109876389,4.65601198651517,3.940816581345986,8.420714196528905,8.566175552503434,9.346235485079285,9.76014483705831,7.0,1.0,5.582891122487203,16018,29.0,552.0,True,0,0.0,6,2,4,0,145.0
CA Lorient Agglomération,epci,200042174,4.770484091477069,5.729410554066437,4.516633753607778,3.1186781200844798,8.55933906004224,4.655378222498812,6.064447526130356,3.583590185864862,2.3179597496974123,7.322365036041025,7.489177892224841,6.177470807015137,4.732835798954296,3.9269820113390796,6.490946867052476,6.060752769842164,5.803217476099239,4.698343239919049,2.8129835892058233,8.119604259260166,5.994506867640501,6.089472884703023,6.587588755004337,8.305474021551111,4.659621802002225,3.367451843212968,3.8151396804084814,6.432281585511067,5.435790658944875,204106,277.0,736.0,False,6,2.0,19,7,9,0,118.0
CC Bruyères-Vallons des Vosges,epci,200042000,6.384691520950182,7.548927746618277,4.5115803365225995,10.0,7.0,4.2905311778290995,10.0,6.346420323325635,4.645265588914549,5.503728142527219,7.980006598482349,6.05641702408446,6.812405146816232,7.1401517650940285,6.90498185417354,9.203101286704058,8.406202573408116,4.089145496535797,5.606532497525569,6.137710326624877,5.601253711646321,4.722863741339492,6.446255361266909,6.63978884856483,7.862619597492577,9.16357637743319,6.01550643352029,6.812405146816232,6.708288165150585,15155,68.0,222.0,True,0,0.0,3,2,2,0,104.0
CC Haut Val de Sèvre,epci,200041994,7.587007337185897,5.456204142588144,4.816635283423154,2.0,2.0,4.937406661905071,10.0,7.397084604895786,6.393221219401338,4.460164924355562,3.9707161872605674,4.960392182325823,5.592623855593793,4.542821894682164,4.217161223297189,5.407700798649438,1.9392247256671644,4.072949808453997,2.4669177326147653,7.0687293032919944,3.67774819816895,3.8659827283942603,5.1644698396208035,6.233978313096552,5.866761898578014,5.51908966950198,2.1416466463216675,1.3756898902668657,4.754726038197892,30802,88.0,350.0,False,0,0.0,2,1,1,0,89.0
CC Pévèle-Carembault,epci,200041960,1.516496706921206,5.013631571805818,3.9896562881626605,1.0,1.0,2.8044714895571303,7.789472585510453,3.227509472168004,1.6523531683488681,3.3253102591668666,2.7713528239063954,4.8858956026177625,2.4730865176865993,4.1991921258363165,3.8630371475988183,3.2756896677695786,4.028828791215673,3.63872159654305,3.1373594831275375,6.54730865176866,2.5048274134457817,2.7048649889882785,3.8159215923679897,5.428079367895874,2.6102372478002653,2.7531808740488692,1.3894704979803145,3.3413424906322087,3.3816892293882495,95810,306.0,313.0,False,2,2.0,46,2,1,0,72.0
CC du Val Marnaysien,epci,200041887,2.5831182420648764,5.784304150680153,4.153679804673875,8.501360306941054,6.493198465294733,5.320544122776421,9.98200209277991,4.436623648412975,3.38702476456226,3.681757935123823,2.4171607952563656,5.3966515521451,3.0,5.549494244855249,3.0673875130798742,1.0,1.0,2.9381234740146494,3.3462853156609698,3.9922567143355425,4.126055109870945,3.0622950819672132,4.113637949075689,4.778165329612836,4.229926752703174,4.0901988140913845,4.0,1.0,4.122544720713538,14335,47.0,305.0,False,0,0.0,2,1,0,0,71.0
CC Terres de Saône,epci,200041879,4.775795307873358,7.163692961810037,5.523954141674892,9.0,4.0,6.015868195277504,9.547490699263534,4.6572014273783315,3.512109938501253,6.042821349935465,6.729785134006529,4.789917242426543,5.4470427454255566,7.690911851795612,4.828107205223597,3.0,6.0,4.074709589249108,5.211449396401185,5.733429504213803,5.011084959380457,8.53078733581353,5.600182218510364,5.8299293903272345,8.054741477488422,7.704730088831524,7.670564118138334,6.776478627287222,6.03295660379405,13171,35.0,376.0,True,0,0.0,11,1,8,0,101.0
CC du Triangle Vert,epci,200041861,7.181242078580482,7.334419699438711,5.034854245880862,9.0,4.0,6.001086366105378,10.0,6.1188665580300565,3.822650733297121,3.960981350715191,2.28535216367916,5.471030237189933,2.0,6.337045084193373,4.640141227593699,5.0,3.0,2.7364656889371717,3.1054680427304002,3.744975556762629,3.9920333152272316,5.972569255839217,4.737552055042549,5.353521636791599,6.803910917979359,6.688484519282999,4.0,2.0,5.011523240474898,11046,29.0,380.0,True,0,0.0,6,2,1,0,85.0
CC du Pays de Montbozon et du Chanois,epci,200041853,7.07816301703163,7.005474452554744,5.8946167883211675,9.0,4.0,6.895225060827251,10.0,8.235401459854014,6.074209245742092,4.822232360097324,5.363138686131387,4.4721715328467155,1.0,6.742700729927007,3.3017031630170317,4.0,2.0,2.6858272506082725,3.140206812652068,3.6405109489051095,3.729014598540146,7.4992396593673964,5.107968369829684,5.211222627737226,6.069951338199513,5.816757907542579,3.0,2.0,5.135204857490442,6576,27.0,243.0,True,0,0.0,3,1,2,0,84.0
CA du Pays Nord Martinique,epci,200041788,8.052364694236248,10.0,9.838875532839047,8.0,10.0,6.536344168569062,1.0573849976767207,6.0106971858017335,3.744722115598295,6.731085476474272,7.527374290389705,9.965696276692459,10.0,8.442200852542475,9.857128426836907,10.0,9.95500919210489,3.215741732156205,1.5094143316026587,6.525626780338997,10.0,7.859845653447544,6.1018303400068685,7.295763550778804,8.174953029354128,8.073930786480535,5.503979878381381,10.0,7.499284617582462,99009,191.0,518.0,False,2,3.0,12,7,4,0,117.0
CA Rochefort Océan,epci,200041762,5.304995728794254,5.199560224001012,5.617964374980226,4.11896098965419,8.118960989654191,4.898044736925365,9.927436960167052,3.3483721960325243,5.011263327743854,6.259278008036195,6.90192046065745,6.089458031448729,8.39347296484956,4.653035719935457,7.419986079033126,9.253946910494511,8.086531464548992,4.274037396779194,2.2995697155693358,7.519853197076597,6.132707944442687,6.313759610212927,6.72642136235644,7.781282627266112,6.0248362704464204,4.1236909545353875,7.410273040782105,7.507355965450691,6.239892044709808,63219,148.0,427.0,False,2,4.0,34,3,12,0,129.0
CC de la Haute Comté,epci,200041721,6.59729653618699,7.634694452266967,5.376513658124472,6.0,4.0,7.178879188960856,9.8680934947902,5.374035482962546,5.52385243593354,6.230245001408054,5.590481554491692,5.72064207265559,8.109321317938608,8.628499014362152,6.704984511405238,8.714502956913545,5.143001971275697,5.143452548577866,6.588622923120248,6.939622641509434,5.50887074063644,7.419036891016615,7.525429456491129,7.659476203886229,9.218473669388905,9.613742607716135,8.752069839481836,5.357251478456773,6.86146759464135,17755,38.0,467.0,True,0,0.0,14,3,5,0,130.0
CC des Vals de Saintonge Communauté,epci,200041689,5.556599432471815,6.126907738323491,6.585627732188051,6.0,7.0,5.782517831122019,9.461749367282767,5.445375412224863,5.881892783188895,6.289803665925301,7.139427870235448,5.721297645524964,7.983280926451415,7.489972390520745,7.170143415906128,8.139734642227165,6.736022701127387,5.167229081984814,6.417976838714625,6.160575964414449,7.047913950456324,6.244401411151162,8.26543446583327,7.800809111128154,8.279986962190351,5.980078993787867,10.0,7.131988649436306,6.893098177993491,52158,36.0,1448.0,True,0,0.0,26,1,4,0,150.0
CA Ardenne Métropole,epci,200041630,4.296404251990547,6.165723884099498,8.42189725728495,6.64846972803399,10.0,4.118625925285511,1.0792513730043063,2.842180668428723,1.274979621075513,6.386763168078782,7.660524170639528,6.754893000354058,9.219260759660434,5.354692092977299,7.869541947648807,8.888216452996732,9.812785613714398,5.69672866800056,7.822361649745984,8.13657584665168,7.73426705860073,6.666921917842057,5.845128407809039,7.277161606929658,7.031717017019489,6.810241335869377,8.47922996484121,9.81177284292172,6.718082722553734,121466,213.0,570.0,False,7,9.0,24,5,12,0,98.0
CC Ardennes Thiérache,epci,200041622,5.488572307061597,6.585938300707185,5.33268422670903,10.0,10.0,6.779850363841344,4.356871989340986,5.220149636158656,4.9636158655324385,5.512965050732808,6.711899149328687,5.4630521676744905,3.0,8.750025622629908,6.477708311981142,5.0,9.0,5.264323050117864,7.651429742748796,7.941682894332274,7.572819514194937,8.066721328277135,5.48580506303167,5.508455467869222,8.006866864815004,8.66967305524239,9.0,9.0,6.8146824990117,9757,22.0,443.0,True,0,0.0,4,2,0,0,92.0
CC Aunis Sud,epci,200041614,7.003004130679685,5.549568156214796,4.9035548879709605,2.0,3.0,4.619883589936162,10.0,5.050569533108024,5.588246338715734,4.242051570910001,4.444955563900363,5.338653148078608,8.024408561772438,5.699054950557016,6.463668794592564,8.568469145074477,7.6829390411816245,3.483383402177995,2.625297283765177,6.5395230942546,4.709538114907999,5.454562523469771,5.3765802979096255,6.75259732131681,6.865314807860809,6.175960695956941,8.568469145074477,6.895575165853048,5.772351045187134,31958,68.0,469.0,False,0,0.0,20,1,11,0,90.0
CC Dronne et Belle,epci,200041572,8.690488888888888,7.757866666666667,5.937777777777778,6.0,6.0,4.9112,8.25671111111111,8.008711111111111,7.0368,6.739288888888889,5.741066666666667,5.0568,5.0,8.882044444444444,5.931377777777778,3.449866666666667,8.0,7.0344,8.672355555555555,8.652622222222222,5.432266666666667,5.0297777777777775,8.787466666666667,8.067466666666666,8.074577777777778,5.6624888888888885,5.0,7.3443555555555555,6.755634920634921,11250,21.0,535.0,True,0,0.0,3,2,1,0,187.0
CC Portes de la Creuse en Marche,epci,200041556,7.1877261761158024,6.765078407720145,8.358715319662243,7.0,8.0,4.2092882991556095,4.631182147165259,4.128769601930037,4.440591073582629,7.395205066344994,6.37711097708082,5.988238841978287,1.0,9.447074788902292,6.268697225572979,7.0,6.0,7.031966224366707,8.525331724969844,8.00829312424608,7.675361881785284,7.509197828709288,9.602533172496985,8.969089264173704,9.367008443908324,7.6646562123039805,9.0,6.0,6.912539850077546,6632,19.0,349.0,True,0,0.0,2,1,0,0,218.0
CC de la Haute-Saintonge,epci,200041523,8.039478322171307,7.0148043708142405,6.330410645047586,6.0,5.0,5.576988602984374,6.8549671013981905,5.862956761837622,4.796116790036423,5.98023146516273,6.688887909763835,6.211446951004582,7.768387968511338,7.569219245682058,6.530108095405946,7.311258958994243,6.079690988133004,5.162128422042064,5.576342380448831,6.910835976970978,6.518799201033956,6.81219891904594,8.013144753847962,7.945746680766067,8.553709904829045,6.747708847373986,9.065033486076842,7.073023146516273,6.714058067710694,68088,37.0,1840.0,True,0,0.0,53,4,22,0,140.0
CC du Bassin de Pont-à-Mousson,epci,200041515,4.74257474672597,6.265628860884606,5.382777365950086,2.0,6.426340499135162,4.874178403755868,8.003681739560168,4.625698047936743,1.852532740301458,5.132122559920929,6.697825549789968,6.4980726464047445,8.378477884852977,5.716802569804794,6.427081788979491,4.568890536199654,8.321522115147022,6.363503829997529,8.065653570546084,8.098295033358044,5.347961452928095,4.0753644675067955,4.512898443291327,6.302940449715839,5.436446750679516,6.311168766987892,2.921645663454411,6.795725228564368,5.719493275442127,40473,150.0,269.0,False,1,3.0,3,1,2,0,80.0
CA La Riviera du Levant,epci,200041507,7.798997322040232,10.0,2.0,10.0,10.0,7.121442361586847,1.0,6.533957152643707,4.10269664320857,7.357367503269602,8.86115089991904,10.0,10.0,7.351373232857943,9.828112349754,10.0,9.584480288970543,7.17791305972473,6.674005106807,9.955408855950676,10.0,8.21451703306969,4.469172323597185,5.874665255028959,5.7122905897739304,4.22040231674659,4.485551472877873,9.584480288970543,7.425285144885633,64239,310.0,207.0,False,0,0.0,8,4,2,0,89.0
CC Aunis Atlantique,epci,200041499,6.607294289121505,5.307903802835564,5.367463892937591,2.0,1.0,3.9340466410494237,10.0,6.093050218629919,5.3373857161786145,3.6351861666887504,4.444149993374851,4.580098052206175,4.349642241950444,5.4926460845369025,5.149860871869617,4.185769179806545,4.892208824698556,3.2273419901947795,1.7409566715251092,6.577812375778455,2.4468994302371803,3.17513581555585,4.059129455412747,5.609447462567908,5.374817808400689,5.757188286736452,5.547866702000795,3.892208824698556,4.635196814249748,30188,68.0,443.0,False,0,0.0,24,1,14,0,68.0
CC Val Eyrieux,epci,200041465,6.879597861645257,8.525253331205617,5.4152238091438605,6.0,3.0,3.6048831085933135,4.398707412431182,3.490784329370462,5.067661373972712,7.817761110667837,8.135482326657623,4.293624830447619,7.6975185510252935,8.280140429266735,5.395196680762786,8.26936886619325,3.0,4.194446660815447,3.095906806032075,5.854224846405489,4.437644618207931,6.673741322907524,8.491103486794861,8.164366073565786,8.475863719779781,7.85390568898109,3.0,4.0,5.839728830174054,12533,24.0,522.0,True,0,0.0,3,2,0,0,182.0
CC de Domme-Villefranche du Périgord,epci,200041440,8.518514192267258,7.604251839738349,4.403107113654947,7.0,7.0,4.937740918117043,3.499591169255928,7.403691157575049,5.985982945917533,6.424950356266791,5.921738114706226,5.547950005840439,10.0,7.800140170540825,7.292255577619437,10.0,9.0,7.913911926176849,9.459642565120896,8.210022193668964,5.76976988669548,4.634038079663591,9.18210489428805,8.078495502861815,7.6568157925476,4.189697465249386,7.0,8.0,7.086943280991874,8561,22.0,389.0,True,0,0.0,1,1,0,0,210.0
CC Airvaudais-Val du Thouet,epci,200041416,8.37799043062201,7.225750326228795,4.915905466144701,10.0,3.0,6.134551254168479,9.0,6.725822821516601,5.401478903871248,7.18283311584747,6.113237639553429,3.411048281861679,1.0,8.822676526025809,6.112947658402204,3.522836015658982,6.385819921705089,4.084964477308975,4.743366681165724,5.8294910830796,5.190807597506162,5.6325938813977094,8.820211686240395,8.432651877627954,9.2972306800058,9.31636943598666,7.431491953023054,4.431491953023054,6.305127488141843,6897,30.0,229.0,True,0,0.0,4,2,2,0,156.0
CC Rhône Crussol,epci,200041366,7.03440217712832,7.426344435898953,2.6042418505590725,1.0,1.0,3.2569366384665446,1.1493817665503165,3.859048689581731,1.3781873040288706,5.168342897710466,4.759125599006094,4.853310063302373,2.474383245577708,3.810270366207182,4.230521209252795,6.473880376264568,2.769094243625392,4.30938294977223,2.6293557356682244,7.689019700644856,2.352540969058747,3.03117789741466,6.236200674436491,7.385049991125836,3.3108028160681537,2.0753416553274566,1.6256285866414246,2.3182275335739218,3.7932214061747276,33808,167.0,202.0,False,0,0.0,3,1,2,0,109.0
CC de Parthenay-Gâtine,epci,200041333,7.9538156908915765,6.33142459595419,6.192791394626994,5.0,6.821443861714653,5.079631809911163,9.129000321096008,7.507973884191373,4.405544257733062,6.230573691533769,6.230439901530557,5.031601198758429,6.0,6.600422776410147,5.803087873274109,5.249090227978165,7.095258482286203,5.390613293374719,6.647302793535267,7.487530771700738,5.743390773841378,6.9756769774162475,8.132719683185272,8.249545113989083,8.624076848977845,8.64952370758857,7.821443861714653,7.095258482286203,6.695685081267868,37374,44.0,849.0,True,0,0.0,15,3,11,0,142.0
CC du Pays Rhénan,epci,200041325,5.582554177456726,5.462968515742129,2.7488346735723046,1.0,2.0,3.6825678070055883,10.0,6.99266730271228,4.906337740220799,2.9934305574485482,1.419871882240698,4.450620144473218,3.8667030121302983,4.039089546136023,3.21777293171596,5.033937576666212,2.1290718277225023,6.972631865885239,8.250756439961837,9.102030802780428,1.9638544364181545,1.132397437644814,4.86269592476489,6.3349325337331335,6.316178274499114,7.237672073054382,1.7341692789968652,1.1350960883194767,4.4488872446893435,36685,225.0,163.0,False,0,0.0,1,1,0,0,93.0
