annee,lieu,type_lieu,valeur,territoryid
2025,CC Pyrénées Catalanes,Supermarché,0.0,246600464
2025,CC Pyrénées Catalanes,Sortie d'autoroute,0.0,246600464
2025,CC Pyrénées Catalanes,Parking relais,0.0,246600464
2025,CC Pyrénées Catalanes,Parking,0.0,246600464
2025,CC Pyrénées Catalanes,Délaissé routier,0.0,246600464
2025,CC Pyrénées Catalanes,Auto-stop,0.0,246600464
2025,CC Pyrénées Catalanes,Aire de covoiturage,0.0,246600464
2025,CC Pyrénées Cerdagne,Supermarché,0.0,246600399
2025,CC Pyrénées Cerdagne,Sortie d'autoroute,0.0,246600399
2025,CC Pyrénées Cerdagne,Parking relais,0.0,246600399
2025,CC Pyrénées Cerdagne,Parking,0.0,246600399
2025,CC Pyrénées Cerdagne,Délaissé routier,0.0,246600399
2025,CC Pyrénées Cerdagne,Auto-stop,0.0,246600399
2025,CC Pyrénées Cerdagne,Aire de covoiturage,0.0,246600399
2025,CC Pyrénées Haut Garonnaises,Supermarché,0.0,200072635
2025,CC Pyrénées Haut Garonnaises,Sortie d'autoroute,0.0,200072635
2025,CC Pyrénées Haut Garonnaises,Parking relais,0.0,200072635
2025,CC Pyrénées Haut Garonnaises,Parking,0.0,200072635
2025,CC Pyrénées Haut Garonnaises,Délaissé routier,0.0,200072635
2025,CC Pyrénées Haut Garonnaises,Auto-stop,0.0,200072635
2025,CC Pyrénées Haut Garonnaises,Aire de covoiturage,4.0,200072635
2025,CC Pyrénées Vallées des Gaves,Supermarché,0.0,200070811
2025,CC Pyrénées Vallées des Gaves,Sortie d'autoroute,0.0,200070811
2025,CC Pyrénées Vallées des Gaves,Parking relais,0.0,200070811
2025,CC Pyrénées Vallées des Gaves,Parking,0.0,200070811
2025,CC Pyrénées Vallées des Gaves,Délaissé routier,0.0,200070811
2025,CC Pyrénées Vallées des Gaves,Auto-stop,0.0,200070811
2025,CC Pyrénées Vallées des Gaves,Aire de covoiturage,0.0,200070811
2025,CC Quercy - Bouriane,Supermarché,0.0,244600482
2025,CC Quercy - Bouriane,Sortie d'autoroute,0.0,244600482
2025,CC Quercy - Bouriane,Parking relais,0.0,244600482
2025,CC Quercy - Bouriane,Parking,0.0,244600482
2025,CC Quercy - Bouriane,Délaissé routier,0.0,244600482
2025,CC Quercy - Bouriane,Auto-stop,0.0,244600482
2025,CC Quercy - Bouriane,Aire de covoiturage,0.0,244600482
2025,CC Quercy Vert-Aveyron,Supermarché,0.0,200066884
2025,CC Quercy Vert-Aveyron,Sortie d'autoroute,0.0,200066884
2025,CC Quercy Vert-Aveyron,Parking relais,0.0,200066884
2025,CC Quercy Vert-Aveyron,Parking,0.0,200066884
2025,CC Quercy Vert-Aveyron,Délaissé routier,0.0,200066884
2025,CC Quercy Vert-Aveyron,Auto-stop,0.0,200066884
2025,CC Quercy Vert-Aveyron,Aire de covoiturage,0.0,200066884
2025,CC Questembert Communauté,Supermarché,1.0,245614383
2025,CC Questembert Communauté,Sortie d'autoroute,0.0,245614383
2025,CC Questembert Communauté,Parking relais,0.0,245614383
2025,CC Questembert Communauté,Parking,0.0,245614383
2025,CC Questembert Communauté,Délaissé routier,0.0,245614383
2025,CC Questembert Communauté,Auto-stop,0.0,245614383
2025,CC Questembert Communauté,Aire de covoiturage,3.0,245614383
2025,CC Rahin et Chérimont,Supermarché,0.0,247000821
2025,CC Rahin et Chérimont,Sortie d'autoroute,0.0,247000821
2025,CC Rahin et Chérimont,Parking relais,0.0,247000821
2025,CC Rahin et Chérimont,Parking,0.0,247000821
2025,CC Rahin et Chérimont,Délaissé routier,0.0,247000821
2025,CC Rahin et Chérimont,Auto-stop,0.0,247000821
2025,CC Rahin et Chérimont,Aire de covoiturage,0.0,247000821
2025,CC Randon - Margeride,Supermarché,0.0,200069102
2025,CC Randon - Margeride,Sortie d'autoroute,0.0,200069102
2025,CC Randon - Margeride,Parking relais,0.0,200069102
2025,CC Randon - Margeride,Parking,0.0,200069102
2025,CC Randon - Margeride,Délaissé routier,0.0,200069102
2025,CC Randon - Margeride,Auto-stop,0.0,200069102
2025,CC Randon - Margeride,Aire de covoiturage,4.0,200069102
2025,"CC Région Lézignanaise, Corbières et Minervois",Supermarché,0.0,200035863
2025,"CC Région Lézignanaise, Corbières et Minervois",Sortie d'autoroute,0.0,200035863
2025,"CC Région Lézignanaise, Corbières et Minervois",Parking relais,0.0,200035863
2025,"CC Région Lézignanaise, Corbières et Minervois",Parking,0.0,200035863
2025,"CC Région Lézignanaise, Corbières et Minervois",Délaissé routier,0.0,200035863
2025,"CC Région Lézignanaise, Corbières et Minervois",Auto-stop,0.0,200035863
2025,"CC Région Lézignanaise, Corbières et Minervois",Aire de covoiturage,1.0,200035863
2025,CC Retz en Valois,Supermarché,0.0,200071991
2025,CC Retz en Valois,Sortie d'autoroute,0.0,200071991
2025,CC Retz en Valois,Parking relais,0.0,200071991
2025,CC Retz en Valois,Parking,0.0,200071991
2025,CC Retz en Valois,Délaissé routier,0.0,200071991
2025,CC Retz en Valois,Auto-stop,0.0,200071991
2025,CC Retz en Valois,Aire de covoiturage,0.0,200071991
2025,CC Rhône Crussol,Supermarché,0.0,200041366
2025,CC Rhône Crussol,Sortie d'autoroute,0.0,200041366
2025,CC Rhône Crussol,Parking relais,0.0,200041366
2025,CC Rhône Crussol,Parking,3.0,200041366
2025,CC Rhône Crussol,Délaissé routier,0.0,200041366
2025,CC Rhône Crussol,Auto-stop,0.0,200041366
2025,CC Rhône Crussol,Aire de covoiturage,1.0,200041366
2025,CC Rhône Lez Provence,Supermarché,0.0,200000628
2025,CC Rhône Lez Provence,Sortie d'autoroute,0.0,200000628
2025,CC Rhône Lez Provence,Parking relais,0.0,200000628
2025,CC Rhône Lez Provence,Parking,0.0,200000628
2025,CC Rhône Lez Provence,Délaissé routier,0.0,200000628
2025,CC Rhône Lez Provence,Auto-stop,0.0,200000628
2025,CC Rhône Lez Provence,Aire de covoiturage,0.0,200000628
2025,"CC Rhony, Vistre, Vidourle",Supermarché,0.0,243000569
2025,"CC Rhony, Vistre, Vidourle",Sortie d'autoroute,0.0,243000569
2025,"CC Rhony, Vistre, Vidourle",Parking relais,0.0,243000569
2025,"CC Rhony, Vistre, Vidourle",Parking,0.0,243000569
2025,"CC Rhony, Vistre, Vidourle",Délaissé routier,0.0,243000569
2025,"CC Rhony, Vistre, Vidourle",Auto-stop,0.0,243000569
2025,"CC Rhony, Vistre, Vidourle",Aire de covoiturage,2.0,243000569
2025,CC Rives de l'Ain - Pays du Cerdon,Supermarché,0.0,200029999
2025,CC Rives de l'Ain - Pays du Cerdon,Sortie d'autoroute,0.0,200029999
2025,CC Rives de l'Ain - Pays du Cerdon,Parking relais,0.0,200029999
2025,CC Rives de l'Ain - Pays du Cerdon,Parking,0.0,200029999
2025,CC Rives de l'Ain - Pays du Cerdon,Délaissé routier,0.0,200029999
2025,CC Rives de l'Ain - Pays du Cerdon,Auto-stop,0.0,200029999
2025,CC Rives de l'Ain - Pays du Cerdon,Aire de covoiturage,1.0,200029999
2025,CC Rives de Moselle,Supermarché,0.0,200039949
2025,CC Rives de Moselle,Sortie d'autoroute,1.0,200039949
2025,CC Rives de Moselle,Parking relais,0.0,200039949
2025,CC Rives de Moselle,Parking,0.0,200039949
2025,CC Rives de Moselle,Délaissé routier,0.0,200039949
2025,CC Rives de Moselle,Auto-stop,0.0,200039949
2025,CC Rives de Moselle,Aire de covoiturage,0.0,200039949
2025,CC Rives de Saône,Supermarché,0.0,242101509
2025,CC Rives de Saône,Sortie d'autoroute,0.0,242101509
2025,CC Rives de Saône,Parking relais,0.0,242101509
2025,CC Rives de Saône,Parking,0.0,242101509
2025,CC Rives de Saône,Délaissé routier,0.0,242101509
2025,CC Rives de Saône,Auto-stop,0.0,242101509
2025,CC Rives de Saône,Aire de covoiturage,5.0,242101509
2025,CC Roche aux Fées Communauté,Supermarché,0.0,243500634
2025,CC Roche aux Fées Communauté,Sortie d'autoroute,0.0,243500634
2025,CC Roche aux Fées Communauté,Parking relais,0.0,243500634
2025,CC Roche aux Fées Communauté,Parking,1.0,243500634
2025,CC Roche aux Fées Communauté,Délaissé routier,0.0,243500634
2025,CC Roche aux Fées Communauté,Auto-stop,0.0,243500634
2025,CC Roche aux Fées Communauté,Aire de covoiturage,11.0,243500634
2025,CC Roi Morvan Communauté,Supermarché,0.0,245614417
2025,CC Roi Morvan Communauté,Sortie d'autoroute,0.0,245614417
2025,CC Roi Morvan Communauté,Parking relais,0.0,245614417
2025,CC Roi Morvan Communauté,Parking,1.0,245614417
2025,CC Roi Morvan Communauté,Délaissé routier,0.0,245614417
2025,CC Roi Morvan Communauté,Auto-stop,0.0,245614417
2025,CC Roi Morvan Communauté,Aire de covoiturage,2.0,245614417
2025,CC Roumois Seine,Supermarché,0.0,200066405
2025,CC Roumois Seine,Sortie d'autoroute,0.0,200066405
2025,CC Roumois Seine,Parking relais,0.0,200066405
2025,CC Roumois Seine,Parking,0.0,200066405
2025,CC Roumois Seine,Délaissé routier,0.0,200066405
2025,CC Roumois Seine,Auto-stop,0.0,200066405
2025,CC Roumois Seine,Aire de covoiturage,17.0,200066405
2025,CC Roussillon-Conflent,Supermarché,0.0,246600415
2025,CC Roussillon-Conflent,Sortie d'autoroute,0.0,246600415
2025,CC Roussillon-Conflent,Parking relais,0.0,246600415
2025,CC Roussillon-Conflent,Parking,0.0,246600415
2025,CC Roussillon-Conflent,Délaissé routier,0.0,246600415
2025,CC Roussillon-Conflent,Auto-stop,0.0,246600415
2025,CC Roussillon-Conflent,Aire de covoiturage,2.0,246600415
2025,CC Rumilly Terre de Savoie,Supermarché,0.0,247400740
2025,CC Rumilly Terre de Savoie,Sortie d'autoroute,0.0,247400740
2025,CC Rumilly Terre de Savoie,Parking relais,0.0,247400740
2025,CC Rumilly Terre de Savoie,Parking,0.0,247400740
2025,CC Rumilly Terre de Savoie,Délaissé routier,0.0,247400740
2025,CC Rumilly Terre de Savoie,Auto-stop,0.0,247400740
2025,CC Rumilly Terre de Savoie,Aire de covoiturage,0.0,247400740
2025,CC Rurales de l'Entre-Deux-Mers,Supermarché,0.0,200069599
2025,CC Rurales de l'Entre-Deux-Mers,Sortie d'autoroute,0.0,200069599
2025,CC Rurales de l'Entre-Deux-Mers,Parking relais,0.0,200069599
2025,CC Rurales de l'Entre-Deux-Mers,Parking,2.0,200069599
2025,CC Rurales de l'Entre-Deux-Mers,Délaissé routier,0.0,200069599
2025,CC Rurales de l'Entre-Deux-Mers,Auto-stop,0.0,200069599
2025,CC Rurales de l'Entre-Deux-Mers,Aire de covoiturage,0.0,200069599
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Supermarché,0.0,200067155
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Sortie d'autoroute,0.0,200067155
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Parking relais,0.0,200067155
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Parking,2.0,200067155
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Délaissé routier,0.0,200067155
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Auto-stop,58.0,200067155
2025,"CC Saint Affricain, Roquefort, Sept Vallons",Aire de covoiturage,2.0,200067155
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Supermarché,0.0,200071645
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Sortie d'autoroute,0.0,200071645
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Parking relais,0.0,200071645
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Parking,0.0,200071645
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Délaissé routier,0.0,200071645
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Auto-stop,0.0,200071645
2025,CC Saint Cyr Mère Boitier entre Charolais et Mâconnais,Aire de covoiturage,3.0,200071645
2025,CC Saint-Marcellin Vercors Isère Communauté,Supermarché,0.0,200070431
2025,CC Saint-Marcellin Vercors Isère Communauté,Sortie d'autoroute,0.0,200070431
2025,CC Saint-Marcellin Vercors Isère Communauté,Parking relais,0.0,200070431
2025,CC Saint-Marcellin Vercors Isère Communauté,Parking,0.0,200070431
2025,CC Saint-Marcellin Vercors Isère Communauté,Délaissé routier,0.0,200070431
2025,CC Saint-Marcellin Vercors Isère Communauté,Auto-stop,1.0,200070431
2025,CC Saint-Marcellin Vercors Isère Communauté,Aire de covoiturage,0.0,200070431
2025,CC Saint-Pourçain Sioule Limagne,Supermarché,0.0,200071389
2025,CC Saint-Pourçain Sioule Limagne,Sortie d'autoroute,0.0,200071389
2025,CC Saint-Pourçain Sioule Limagne,Parking relais,0.0,200071389
2025,CC Saint-Pourçain Sioule Limagne,Parking,9.0,200071389
2025,CC Saint-Pourçain Sioule Limagne,Délaissé routier,0.0,200071389
2025,CC Saint-Pourçain Sioule Limagne,Auto-stop,0.0,200071389
2025,CC Saint-Pourçain Sioule Limagne,Aire de covoiturage,3.0,200071389
2025,CC Saône-Beaujolais,Supermarché,0.0,200067817
2025,CC Saône-Beaujolais,Sortie d'autoroute,0.0,200067817
2025,CC Saône-Beaujolais,Parking relais,1.0,200067817
2025,CC Saône-Beaujolais,Parking,1.0,200067817
2025,CC Saône-Beaujolais,Délaissé routier,0.0,200067817
2025,CC Saône-Beaujolais,Auto-stop,0.0,200067817
2025,CC Saône-Beaujolais,Aire de covoiturage,1.0,200067817
2025,CC Saône Doubs Bresse,Supermarché,0.0,200040038
2025,CC Saône Doubs Bresse,Sortie d'autoroute,0.0,200040038
2025,CC Saône Doubs Bresse,Parking relais,0.0,200040038
2025,CC Saône Doubs Bresse,Parking,0.0,200040038
2025,CC Saône Doubs Bresse,Délaissé routier,0.0,200040038
2025,CC Saône Doubs Bresse,Auto-stop,0.0,200040038
2025,CC Saône Doubs Bresse,Aire de covoiturage,0.0,200040038
2025,CC Sarlat-Périgord Noir,Supermarché,0.0,200027217
2025,CC Sarlat-Périgord Noir,Sortie d'autoroute,0.0,200027217
2025,CC Sarlat-Périgord Noir,Parking relais,0.0,200027217
2025,CC Sarlat-Périgord Noir,Parking,1.0,200027217
2025,CC Sarlat-Périgord Noir,Délaissé routier,0.0,200027217
2025,CC Sarlat-Périgord Noir,Auto-stop,0.0,200027217
2025,CC Sarlat-Périgord Noir,Aire de covoiturage,0.0,200027217
2025,CC Sarrebourg Moselle Sud,Supermarché,0.0,200068146
2025,CC Sarrebourg Moselle Sud,Sortie d'autoroute,0.0,200068146
2025,CC Sarrebourg Moselle Sud,Parking relais,0.0,200068146
2025,CC Sarrebourg Moselle Sud,Parking,5.0,200068146
2025,CC Sarrebourg Moselle Sud,Délaissé routier,0.0,200068146
2025,CC Sarrebourg Moselle Sud,Auto-stop,0.0,200068146
2025,CC Sarrebourg Moselle Sud,Aire de covoiturage,1.0,200068146
2025,CC Sauer-Pechelbronn,Supermarché,0.0,200013050
2025,CC Sauer-Pechelbronn,Sortie d'autoroute,0.0,200013050
2025,CC Sauer-Pechelbronn,Parking relais,0.0,200013050
2025,CC Sauer-Pechelbronn,Parking,18.0,200013050
2025,CC Sauer-Pechelbronn,Délaissé routier,0.0,200013050
2025,CC Sauer-Pechelbronn,Auto-stop,0.0,200013050
2025,CC Sauer-Pechelbronn,Aire de covoiturage,0.0,200013050
2025,CC Sauldre et Sologne,Supermarché,0.0,200000933
2025,CC Sauldre et Sologne,Sortie d'autoroute,0.0,200000933
2025,CC Sauldre et Sologne,Parking relais,0.0,200000933
2025,CC Sauldre et Sologne,Parking,0.0,200000933
2025,CC Sauldre et Sologne,Délaissé routier,0.0,200000933
2025,CC Sauldre et Sologne,Auto-stop,0.0,200000933
2025,CC Sauldre et Sologne,Aire de covoiturage,0.0,200000933
2025,CC Sausseron Impressionnistes,Supermarché,0.0,249500430
2025,CC Sausseron Impressionnistes,Sortie d'autoroute,0.0,249500430
2025,CC Sausseron Impressionnistes,Parking relais,0.0,249500430
2025,CC Sausseron Impressionnistes,Parking,0.0,249500430
2025,CC Sausseron Impressionnistes,Délaissé routier,0.0,249500430
2025,CC Sausseron Impressionnistes,Auto-stop,0.0,249500430
2025,CC Sausseron Impressionnistes,Aire de covoiturage,0.0,249500430
2025,CC Seine et Aube,Supermarché,0.0,200070126
2025,CC Seine et Aube,Sortie d'autoroute,0.0,200070126
2025,CC Seine et Aube,Parking relais,0.0,200070126
2025,CC Seine et Aube,Parking,1.0,200070126
2025,CC Seine et Aube,Délaissé routier,0.0,200070126
2025,CC Seine et Aube,Auto-stop,0.0,200070126
2025,CC Seine et Aube,Aire de covoiturage,0.0,200070126
2025,CC Senlis Sud Oise,Supermarché,0.0,200066975
2025,CC Senlis Sud Oise,Sortie d'autoroute,1.0,200066975
2025,CC Senlis Sud Oise,Parking relais,0.0,200066975
2025,CC Senlis Sud Oise,Parking,0.0,200066975
2025,CC Senlis Sud Oise,Délaissé routier,0.0,200066975
2025,CC Senlis Sud Oise,Auto-stop,0.0,200066975
2025,CC Senlis Sud Oise,Aire de covoiturage,0.0,200066975
2025,CC Serein et Armance,Supermarché,0.0,200067304
2025,CC Serein et Armance,Sortie d'autoroute,0.0,200067304
2025,CC Serein et Armance,Parking relais,0.0,200067304
2025,CC Serein et Armance,Parking,1.0,200067304
2025,CC Serein et Armance,Délaissé routier,0.0,200067304
2025,CC Serein et Armance,Auto-stop,0.0,200067304
2025,CC Serein et Armance,Aire de covoiturage,0.0,200067304
2025,CC Serre-Ponçon,Supermarché,0.0,200067742
2025,CC Serre-Ponçon,Sortie d'autoroute,0.0,200067742
2025,CC Serre-Ponçon,Parking relais,0.0,200067742
2025,CC Serre-Ponçon,Parking,0.0,200067742
2025,CC Serre-Ponçon,Délaissé routier,0.0,200067742
2025,CC Serre-Ponçon,Auto-stop,0.0,200067742
2025,CC Serre-Ponçon,Aire de covoiturage,0.0,200067742
2025,CC Serre-Ponçon Val d'Avance,Supermarché,0.0,200067320
2025,CC Serre-Ponçon Val d'Avance,Sortie d'autoroute,0.0,200067320
2025,CC Serre-Ponçon Val d'Avance,Parking relais,0.0,200067320
2025,CC Serre-Ponçon Val d'Avance,Parking,0.0,200067320
2025,CC Serre-Ponçon Val d'Avance,Délaissé routier,0.0,200067320
2025,CC Serre-Ponçon Val d'Avance,Auto-stop,0.0,200067320
2025,CC Serre-Ponçon Val d'Avance,Aire de covoiturage,0.0,200067320
2025,CC Seulles Terre et Mer,Supermarché,0.0,200069516
2025,CC Seulles Terre et Mer,Sortie d'autoroute,0.0,200069516
2025,CC Seulles Terre et Mer,Parking relais,0.0,200069516
2025,CC Seulles Terre et Mer,Parking,0.0,200069516
2025,CC Seulles Terre et Mer,Délaissé routier,0.0,200069516
2025,CC Seulles Terre et Mer,Auto-stop,0.0,200069516
2025,CC Seulles Terre et Mer,Aire de covoiturage,1.0,200069516
2025,CC Sèvre et Loire,Supermarché,0.0,200067866
2025,CC Sèvre et Loire,Sortie d'autoroute,0.0,200067866
2025,CC Sèvre et Loire,Parking relais,0.0,200067866
2025,CC Sèvre et Loire,Parking,6.0,200067866
2025,CC Sèvre et Loire,Délaissé routier,0.0,200067866
2025,CC Sèvre et Loire,Auto-stop,0.0,200067866
2025,CC Sèvre et Loire,Aire de covoiturage,3.0,200067866
2025,CC Sidobre Vals et Plateaux,Supermarché,0.0,200066561
2025,CC Sidobre Vals et Plateaux,Sortie d'autoroute,0.0,200066561
2025,CC Sidobre Vals et Plateaux,Parking relais,0.0,200066561
2025,CC Sidobre Vals et Plateaux,Parking,0.0,200066561
2025,CC Sidobre Vals et Plateaux,Délaissé routier,0.0,200066561
2025,CC Sidobre Vals et Plateaux,Auto-stop,0.0,200066561
2025,CC Sidobre Vals et Plateaux,Aire de covoiturage,4.0,200066561
2025,CC Somme Sud-Ouest,Supermarché,0.0,200071181
2025,CC Somme Sud-Ouest,Sortie d'autoroute,0.0,200071181
2025,CC Somme Sud-Ouest,Parking relais,0.0,200071181
2025,CC Somme Sud-Ouest,Parking,0.0,200071181
2025,CC Somme Sud-Ouest,Délaissé routier,0.0,200071181
2025,CC Somme Sud-Ouest,Auto-stop,0.0,200071181
2025,CC Somme Sud-Ouest,Aire de covoiturage,5.0,200071181
2025,CC Spelunca-Liamone,Supermarché,1.0,200067049
2025,CC Spelunca-Liamone,Sortie d'autoroute,0.0,200067049
2025,CC Spelunca-Liamone,Parking relais,0.0,200067049
2025,CC Spelunca-Liamone,Parking,0.0,200067049
2025,CC Spelunca-Liamone,Délaissé routier,0.0,200067049
2025,CC Spelunca-Liamone,Auto-stop,0.0,200067049
2025,CC Spelunca-Liamone,Aire de covoiturage,0.0,200067049
2025,CC Sud Alsace Largue,Supermarché,1.0,200066033
2025,CC Sud Alsace Largue,Sortie d'autoroute,0.0,200066033
2025,CC Sud Alsace Largue,Parking relais,0.0,200066033
2025,CC Sud Alsace Largue,Parking,3.0,200066033
2025,CC Sud Alsace Largue,Délaissé routier,0.0,200066033
2025,CC Sud Alsace Largue,Auto-stop,0.0,200066033
2025,CC Sud Alsace Largue,Aire de covoiturage,1.0,200066033
2025,CC Sud Côte Chalonnaise,Supermarché,0.0,247104094
2025,CC Sud Côte Chalonnaise,Sortie d'autoroute,0.0,247104094
2025,CC Sud Côte Chalonnaise,Parking relais,0.0,247104094
2025,CC Sud Côte Chalonnaise,Parking,0.0,247104094
2025,CC Sud Côte Chalonnaise,Délaissé routier,0.0,247104094
2025,CC Sud Côte Chalonnaise,Auto-stop,0.0,247104094
2025,CC Sud Côte Chalonnaise,Aire de covoiturage,0.0,247104094
2025,CC Sud-Hérault,Supermarché,0.0,200042653
2025,CC Sud-Hérault,Sortie d'autoroute,0.0,200042653
2025,CC Sud-Hérault,Parking relais,0.0,200042653
2025,CC Sud-Hérault,Parking,0.0,200042653
2025,CC Sud-Hérault,Délaissé routier,0.0,200042653
2025,CC Sud-Hérault,Auto-stop,0.0,200042653
2025,CC Sud-Hérault,Aire de covoiturage,0.0,200042653
2025,CC Sud Nivernais,Supermarché,1.0,200067700
2025,CC Sud Nivernais,Sortie d'autoroute,0.0,200067700
2025,CC Sud Nivernais,Parking relais,0.0,200067700
2025,CC Sud Nivernais,Parking,2.0,200067700
2025,CC Sud Nivernais,Délaissé routier,0.0,200067700
2025,CC Sud Nivernais,Auto-stop,0.0,200067700
2025,CC Sud Nivernais,Aire de covoiturage,1.0,200067700
2025,CC Sud Retz Atlantique,Supermarché,1.0,200071546
2025,CC Sud Retz Atlantique,Sortie d'autoroute,0.0,200071546
2025,CC Sud Retz Atlantique,Parking relais,0.0,200071546
2025,CC Sud Retz Atlantique,Parking,6.0,200071546
2025,CC Sud Retz Atlantique,Délaissé routier,0.0,200071546
2025,CC Sud Retz Atlantique,Auto-stop,0.0,200071546
2025,CC Sud Retz Atlantique,Aire de covoiturage,0.0,200071546
2025,CC Sud-Roussillon,Supermarché,0.0,246600282
2025,CC Sud-Roussillon,Sortie d'autoroute,0.0,246600282
2025,CC Sud-Roussillon,Parking relais,0.0,246600282
2025,CC Sud-Roussillon,Parking,0.0,246600282
2025,CC Sud-Roussillon,Délaissé routier,0.0,246600282
2025,CC Sud-Roussillon,Auto-stop,0.0,246600282
2025,CC Sud-Roussillon,Aire de covoiturage,2.0,246600282
2025,CC Sud Sarthe,Supermarché,0.0,200073112
2025,CC Sud Sarthe,Sortie d'autoroute,0.0,200073112
2025,CC Sud Sarthe,Parking relais,0.0,200073112
2025,CC Sud Sarthe,Parking,0.0,200073112
2025,CC Sud Sarthe,Délaissé routier,0.0,200073112
2025,CC Sud Sarthe,Auto-stop,0.0,200073112
2025,CC Sud Sarthe,Aire de covoiturage,1.0,200073112
2025,CC Sud Vendée Littoral,Supermarché,0.0,200073260
2025,CC Sud Vendée Littoral,Sortie d'autoroute,0.0,200073260
2025,CC Sud Vendée Littoral,Parking relais,0.0,200073260
2025,CC Sud Vendée Littoral,Parking,4.0,200073260
2025,CC Sud Vendée Littoral,Délaissé routier,0.0,200073260
2025,CC Sud Vendée Littoral,Auto-stop,0.0,200073260
2025,CC Sud Vendée Littoral,Aire de covoiturage,5.0,200073260
2025,CC Sumène - Artense,Supermarché,0.0,241501055
2025,CC Sumène - Artense,Sortie d'autoroute,0.0,241501055
2025,CC Sumène - Artense,Parking relais,0.0,241501055
2025,CC Sumène - Artense,Parking,0.0,241501055
2025,CC Sumène - Artense,Délaissé routier,0.0,241501055
2025,CC Sumène - Artense,Auto-stop,0.0,241501055
2025,CC Sumène - Artense,Aire de covoiturage,2.0,241501055
2025,CC Sundgau,Supermarché,4.0,200066041
2025,CC Sundgau,Sortie d'autoroute,0.0,200066041
2025,CC Sundgau,Parking relais,0.0,200066041
2025,CC Sundgau,Parking,12.0,200066041
2025,CC Sundgau,Délaissé routier,0.0,200066041
2025,CC Sundgau,Auto-stop,0.0,200066041
2025,CC Sundgau,Aire de covoiturage,2.0,200066041
2025,CC Tannay-Brinon-Corbigny,Supermarché,0.0,200067692
2025,CC Tannay-Brinon-Corbigny,Sortie d'autoroute,0.0,200067692
2025,CC Tannay-Brinon-Corbigny,Parking relais,0.0,200067692
2025,CC Tannay-Brinon-Corbigny,Parking,0.0,200067692
2025,CC Tannay-Brinon-Corbigny,Délaissé routier,0.0,200067692
2025,CC Tannay-Brinon-Corbigny,Auto-stop,0.0,200067692
2025,CC Tannay-Brinon-Corbigny,Aire de covoiturage,0.0,200067692
2025,CC Tarn-Agout,Supermarché,0.0,200034023
2025,CC Tarn-Agout,Sortie d'autoroute,0.0,200034023
2025,CC Tarn-Agout,Parking relais,0.0,200034023
2025,CC Tarn-Agout,Parking,0.0,200034023
2025,CC Tarn-Agout,Délaissé routier,0.0,200034023
2025,CC Tarn-Agout,Auto-stop,0.0,200034023
2025,CC Tarn-Agout,Aire de covoiturage,3.0,200034023
2025,CC Terrassonnais Haut Périgord Noir,Supermarché,0.0,200041150
2025,CC Terrassonnais Haut Périgord Noir,Sortie d'autoroute,0.0,200041150
2025,CC Terrassonnais Haut Périgord Noir,Parking relais,0.0,200041150
2025,CC Terrassonnais Haut Périgord Noir,Parking,0.0,200041150
2025,CC Terrassonnais Haut Périgord Noir,Délaissé routier,0.0,200041150
2025,CC Terrassonnais Haut Périgord Noir,Auto-stop,0.0,200041150
2025,CC Terrassonnais Haut Périgord Noir,Aire de covoiturage,1.0,200041150
2025,CC Terre d'Auge,Supermarché,0.0,241400878
2025,CC Terre d'Auge,Sortie d'autoroute,0.0,241400878
2025,CC Terre d'Auge,Parking relais,0.0,241400878
2025,CC Terre d'Auge,Parking,0.0,241400878
2025,CC Terre d'Auge,Délaissé routier,0.0,241400878
2025,CC Terre d'Auge,Auto-stop,0.0,241400878
2025,CC Terre d'Auge,Aire de covoiturage,9.0,241400878
2025,CC Terre d'Eau,Supermarché,0.0,200068682
2025,CC Terre d'Eau,Sortie d'autoroute,0.0,200068682
2025,CC Terre d'Eau,Parking relais,0.0,200068682
2025,CC Terre d'Eau,Parking,0.0,200068682
2025,CC Terre d'Eau,Délaissé routier,0.0,200068682
2025,CC Terre d'Eau,Auto-stop,0.0,200068682
2025,CC Terre d'Eau,Aire de covoiturage,1.0,200068682
2025,CC Terre de Camargue,Supermarché,0.0,243000650
2025,CC Terre de Camargue,Sortie d'autoroute,0.0,243000650
2025,CC Terre de Camargue,Parking relais,0.0,243000650
2025,CC Terre de Camargue,Parking,1.0,243000650
2025,CC Terre de Camargue,Délaissé routier,0.0,243000650
2025,CC Terre de Camargue,Auto-stop,0.0,243000650
2025,CC Terre de Camargue,Aire de covoiturage,0.0,243000650
2025,CC Terre d'Émeraude Communauté,Supermarché,0.0,200090579
2025,CC Terre d'Émeraude Communauté,Sortie d'autoroute,0.0,200090579
2025,CC Terre d'Émeraude Communauté,Parking relais,0.0,200090579
