code_insee,nom,pop_tot_commune,pop_mun_commune,siren,epci_nom,epci_type,epci_modeFinancement,total_pop_tot,total_pop_mun,superficie_hectare,superficie_km2,dept_com,bassin_vie,dept_epci
01241,Meillonnas,1418,1383,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1785.0,18.0,01,01072,01
01447,Villereversure,1418,1391,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1748.0,17.0,01,01072,01
01422,Tossiat,1417,1389,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1017.0,10.0,01,01053,01
01115,Confrançon,1388,1357,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1816.0,18.0,01,01457,01
01405,Servas,1313,1287,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1302.0,13.0,01,01053,01
01108,Coligny,1309,1294,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1689.0,17.0,01,39475,01
01196,Jayat,1298,1276,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1627.0,16.0,01,01266,01
01229,Malafretaz,1262,1235,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,931.0,9.0,01,01266,01
01145,Dompierre-sur-Veyle,1246,1225,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2913.0,29.0,01,01053,01
01336,Saint-André-sur-Vieux-Jonc,1241,1216,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2451.0,25.0,01,01053,01
01151,Druillat,1175,1144,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2081.0,21.0,01,01304,01
01388,Saint-Trivier-de-Courtes,1134,1122,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1646.0,16.0,01,01305,01
01236,Marsonnas,1063,1034,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1834.0,18.0,01,01266,01
01264,Montracol,1027,1008,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1466.0,15.0,01,01053,01
01245,Bohas-Meyriat-Rignat,977,951,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2336.0,23.0,01,01072,01
01369,Saint-Just,976,953,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,341.0,3.0,01,01053,01
01385,Saint-Rémy,941,922,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,736.0,7.0,01,01053,01
01321,Revonnas,938,905,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,775.0,8.0,01,01072,01
01346,Saint-Didier-d'Aussiat,864,845,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1513.0,15.0,01,01266,01
01095,Nivigne et Suran,840,822,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2175.0,22.0,01,01072,01
01140,Curtafond,823,805,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1273.0,13.0,01,01053,01
01375,Saint-Martin-le-Châtel,803,784,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1260.0,13.0,01,01266,01
01038,Bény,786,769,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1827.0,18.0,01,01266,01
01184,Hautecourt-Romanèche,782,754,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2136.0,21.0,01,01072,01
01364,Saint-Jean-sur-Reyssouze,776,764,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2744.0,27.0,01,01266,01
01429,Vandeins,739,725,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,929.0,9.0,01,01457,01
01259,Montcet,732,715,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,655.0,7.0,01,01053,01
01029,Beaupont,729,717,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1404.0,14.0,01,39475,01
01212,Lescheroux,728,720,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2011.0,20.0,01,01266,01
01124,Cormoz,709,704,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1961.0,20.0,01,39475,01
01367,Saint-Julien-sur-Reyssouze,696,687,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,749.0,7.0,01,01266,01
01408,Simandre-sur-Suran,678,664,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1631.0,16.0,01,01072,01
01445,Villemotier,629,607,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1387.0,14.0,01,39475,01
01380,Saint-Nizier-le-Bouchoux,601,589,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2812.0,28.0,01,01305,01
01125,Corveissiat,598,587,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2292.0,23.0,01,01283,01
01147,Domsure,546,540,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1521.0,15.0,01,39475,01
01127,Courmangoux,527,513,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1501.0,15.0,01,39475,01
01040,Béréziat,492,481,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1127.0,11.0,01,01266,01
01139,Curciat-Dongalon,474,462,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,2395.0,24.0,01,01305,01
01296,Pirajoux,410,400,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1302.0,13.0,01,01266,01
01197,Journans,392,384,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,241.0,2.0,01,01053,01
01432,Verjon,349,343,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,512.0,5.0,01,39475,01
01317,Ramasse,338,332,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,963.0,10.0,01,01072,01
01230,Mantenay-Montlin,327,320,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1082.0,11.0,01,01266,01
01391,Salavre,302,295,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,779.0,8.0,01,39475,01
01433,Vernoux,300,296,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1022.0,10.0,01,01305,01
01128,Courtes,297,293,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,894.0,9.0,01,01305,01
01425,La Tranclière,294,288,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1474.0,15.0,01,01053,01
01387,Saint-Sulpice,262,259,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,514.0,5.0,01,01266,01
01150,Drom,220,215,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,780.0,8.0,01,01072,01
01437,Vescours,220,215,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,1247.0,12.0,01,01305,01
01177,Grand-Corent,191,186,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,702.0,7.0,01,01072,01
01106,Cize,182,175,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,450.0,4.0,01,01072,01
01406,Servignat,182,180,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,792.0,8.0,01,01305,01
01309,Pouillat,82,79,200071751,CA du Bassin de Bourg-en-Bresse,CA,FPU,139518,135794,638.0,6.0,01,39475,01
01262,Montluel,6956,6879,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,4009.0,40.0,01,01262,01
01142,Dagneux,4795,4741,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,683.0,7.0,01,01262,01
01032,Béligneux,3526,3484,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,1331.0,13.0,01,01262,01
01049,La Boisse,3481,3401,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,938.0,9.0,01,01262,01
01027,Balan,2957,2878,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,1794.0,18.0,01,01262,01
01276,Niévroz,1667,1648,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,1050.0,10.0,01,01262,01
01062,Bressolles,1026,1003,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,767.0,8.0,01,01262,01
01297,Pizay,938,922,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,1118.0,11.0,01,01262,01
01342,Sainte-Croix,560,548,240100610,CC de la Côtière à Montluel,CC,FPU,25906,25504,1059.0,11.0,01,01262,01
01354,Saint-Genis-Pouilly,14808,14584,240100750,CA du Pays de Gex,CA,FPU,106924,104770,984.0,10.0,01,01354,01
01173,Gex,13742,13455,240100750,CA du Pays de Gex,CA,FPU,106924,104770,3186.0,32.0,01,01173,01
01160,Ferney-Voltaire,11666,11530,240100750,CA du Pays de Gex,CA,FPU,106924,104770,478.0,5.0,01,01160,01
01143,Divonne-les-Bains,10520,10300,240100750,CA du Pays de Gex,CA,FPU,106924,104770,3374.0,34.0,01,01143,01
01313,Prévessin-Moëns,9337,9081,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1206.0,12.0,01,01160,01
01419,Thoiry,6507,6356,240100750,CA du Pays de Gex,CA,FPU,106924,104770,2886.0,29.0,01,01354,01
01071,Cessy,5679,5570,240100750,CA du Pays de Gex,CA,FPU,106924,104770,644.0,6.0,01,01173,01
01281,Ornex,5007,4903,240100750,CA du Pays de Gex,CA,FPU,106924,104770,566.0,6.0,01,01160,01
01288,Péron,2962,2900,240100750,CA du Pays de Gex,CA,FPU,106924,104770,2600.0,26.0,01,01354,01
01399,Ségny,2728,2676,240100750,CA du Pays de Gex,CA,FPU,106924,104770,324.0,3.0,01,01173,01
01135,Crozet,2399,2354,240100750,CA du Pays de Gex,CA,FPU,106924,104770,2723.0,27.0,01,01354,01
01401,Sergy,2355,2279,240100750,CA du Pays de Gex,CA,FPU,106924,104770,976.0,10.0,01,01354,01
01103,Chevry,2353,2301,240100750,CA du Pays de Gex,CA,FPU,106924,104770,579.0,6.0,01,01354,01
01109,Collonges,2306,2260,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1621.0,16.0,01,01033,01
01435,Versonnex,2295,2222,240100750,CA du Pays de Gex,CA,FPU,106924,104770,584.0,6.0,01,01173,01
01153,Échenevex,2285,2227,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1647.0,16.0,01,01173,01
01360,Saint-Jean-de-Gonville,2080,2042,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1215.0,12.0,01,01354,01
01078,Challex,1664,1628,240100750,CA du Pays de Gex,CA,FPU,106924,104770,877.0,9.0,01,01354,01
01158,Farges,1084,1065,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1427.0,14.0,01,01354,01
01397,Sauverny,1023,1003,240100750,CA du Pays de Gex,CA,FPU,106924,104770,183.0,2.0,01,01173,01
01209,Léaz,905,887,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1141.0,11.0,01,01033,01
01180,Grilly,894,873,240100750,CA du Pays de Gex,CA,FPU,106924,104770,750.0,8.0,01,01143,01
01308,Pougny,805,792,240100750,CA du Pays de Gex,CA,FPU,106924,104770,768.0,8.0,01,01033,01
01436,Vesancy,522,513,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1073.0,11.0,01,01173,01
01104,Chézery-Forens,448,436,240100750,CA du Pays de Gex,CA,FPU,106924,104770,4645.0,46.0,01,01033,01
01247,Mijoux,310,297,240100750,CA du Pays de Gex,CA,FPU,106924,104770,2183.0,22.0,01,01173,01
01210,Lélex,240,236,240100750,CA du Pays de Gex,CA,FPU,106924,104770,1770.0,18.0,01,01173,01
01249,Miribel,10606,10450,240100800,CC de Miribel et du Plateau,CC,FPU,25583,25161,2439.0,24.0,01,69123,01
01043,Beynost,5051,4936,240100800,CC de Miribel et du Plateau,CC,FPU,25583,25161,1072.0,11.0,01,69123,01
01376,Saint-Maurice-de-Beynost,4287,4243,240100800,CC de Miribel et du Plateau,CC,FPU,25583,25161,691.0,7.0,01,69123,01
01275,Neyron,2519,2479,240100800,CC de Miribel et du Plateau,CC,FPU,25583,25161,531.0,5.0,01,69123,01
01424,Tramoyes,1890,1845,240100800,CC de Miribel et du Plateau,CC,FPU,25583,25161,1306.0,13.0,01,69123,01
01418,Thil,1230,1208,240100800,CC de Miribel et du Plateau,CC,FPU,25583,25161,509.0,5.0,01,69123,01
01004,Ambérieu-en-Bugey,15930,15554,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2448.0,24.0,01,01004,01
01244,Meximieux,8341,8198,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1354.0,14.0,01,01244,01
01202,Lagnieu,7442,7321,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2733.0,27.0,01,01202,01
01450,Villieu-Loyes-Mollon,3905,3831,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1582.0,16.0,01,01244,01
01224,Loyettes,3505,3468,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2132.0,21.0,01,38085,01
01007,Ambronay,2946,2828,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,3359.0,34.0,01,01004,01
01378,Saint-Maurice-de-Gourdans,2897,2826,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2549.0,25.0,01,38085,01
01089,Château-Gaillard,2458,2408,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1608.0,16.0,01,01004,01
01345,Saint-Denis-en-Bugey,2289,2258,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,260.0,3.0,01,01004,01
01384,Saint-Rambert-en-Bugey,2208,2179,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2868.0,29.0,01,01004,01
01361,Saint-Jean-de-Niost,1918,1862,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1402.0,14.0,01,01244,01
01099,Chazey-sur-Ain,1673,1613,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2212.0,22.0,01,01244,01
01054,Bourg-Saint-Christophe,1579,1540,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,891.0,9.0,01,01244,01
01213,Leyment,1448,1417,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1430.0,14.0,01,01004,01
01290,Pérouges,1414,1382,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1938.0,19.0,01,01244,01
01047,Blyes,1387,1351,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,936.0,9.0,01,01244,01
01403,Serrières-de-Briord,1370,1329,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,860.0,9.0,01,38247,01
01390,Saint-Vulbas,1250,1229,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2158.0,22.0,01,01202,01
01431,Vaux-en-Bugey,1248,1218,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,826.0,8.0,01,01202,01
01444,Villebois,1219,1200,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1407.0,14.0,01,38247,01
01386,Saint-Sorlin-en-Bugey,1201,1140,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,906.0,9.0,01,01202,01
01325,Rignieux-le-Franc,1150,1131,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1512.0,15.0,01,01244,01
01149,Douvres,1137,1108,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,524.0,5.0,01,01004,01
01064,Briord,1121,1102,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1238.0,12.0,01,38247,01
01366,Sainte-Julie,1106,1092,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1143.0,11.0,01,01244,01
01416,Tenay,1032,1024,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1318.0,13.0,01,01185,01
01396,Sault-Brénaz,1022,1007,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,570.0,6.0,01,38247,01
01088,Charnoz-sur-Ain,948,925,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,662.0,7.0,01,01244,01
01156,Faramans,915,905,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1120.0,11.0,01,01244,01
01216,Lhuis,912,891,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,2461.0,25.0,01,38261,01
01008,Ambutrix,781,764,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,518.0,5.0,01,01004,01
01041,Bettant,776,762,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,344.0,3.0,01,01004,01
01379,Saint-Maurice-de-Rémens,771,758,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1036.0,10.0,01,01004,01
01421,Torcieu,757,744,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1087.0,11.0,01,01004,01
01255,Montagnieu,696,684,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,619.0,6.0,01,38247,01
01349,Saint-Éloi,537,524,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1408.0,14.0,01,01244,01
01017,Argis,430,420,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,787.0,8.0,01,01185,01
01260,Le Montellier,336,329,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1534.0,15.0,01,01443,01
01037,Bénonces,314,311,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1532.0,15.0,01,38247,01
01002,L'Abergement-de-Varey,279,273,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,912.0,9.0,01,01004,01
01411,Souclin,271,263,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1329.0,13.0,01,01202,01
01198,Joyeux,265,262,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1656.0,17.0,01,01443,01
01219,Lompnas,166,162,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1262.0,13.0,01,38247,01
01280,Ordonnaz,149,146,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1473.0,15.0,01,01034,01
01107,Cleyzieu,148,144,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,767.0,8.0,01,01004,01
01013,Arandas,143,140,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1402.0,14.0,01,01004,01
01233,Marchamp,140,135,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1325.0,13.0,01,01034,01
01400,Seillonnaz,140,136,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,969.0,10.0,01,38247,01
01111,Conand,138,136,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1529.0,15.0,01,01004,01
01076,Chaley,130,127,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,465.0,5.0,01,01185,01
01277,Nivollet-Montgriffon,120,119,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,844.0,8.0,01,01004,01
01190,Innimond,93,92,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,1325.0,13.0,01,01034,01
01279,Oncieu,74,72,240100883,CC de la Plaine de l'Ain,CC,FPU,84625,82840,755.0,8.0,01,01004,01
01033,Valserhône,16463,16162,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,1544.0,15.0,01,01033,01
01189,Injoux-Génissiat,1154,1123,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,2955.0,30.0,01,01033,01
01081,Champfromier,731,709,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,3184.0,32.0,01,01033,01
01114,Confort,687,676,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,1125.0,11.0,01,01033,01
01044,Billiat,685,669,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,1400.0,14.0,01,01033,01
01082,Chanay,608,595,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,1838.0,18.0,01,74269,01
01357,Saint-Germain-de-Joux,512,505,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,1139.0,11.0,01,01033,01
01448,Villes,404,390,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,906.0,9.0,01,01033,01
01257,Montanges,357,348,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,1371.0,14.0,01,01033,01
01174,Giron,177,174,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,938.0,9.0,01,01283,01
01298,Plagne,168,166,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,606.0,6.0,01,01033,01
01215,Surjoux-Lhopital,144,140,240100891,CC Terre Valserhône (CCTV),CC,FPU,22090,21657,369.0,4.0,01,74269,01
02648,Ribemont,1944,1909,200040426,CC du Val de l'Oise,CC,FA,16106,15838,2711.0,27.0,02,02361,02
02575,Origny-Sainte-Benoite,1623,1612,200040426,CC du Val de l'Oise,CC,FA,16106,15838,2325.0,23.0,02,02361,02
02287,Essigny-le-Grand,1085,1063,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1330.0,13.0,02,02691,02
02387,Itancourt,1025,999,200040426,CC du Val de l'Oise,CC,FA,16106,15838,709.0,7.0,02,02691,02
02532,Moÿ-de-l'Aisne,1001,986,200040426,CC du Val de l'Oise,CC,FA,16106,15838,626.0,6.0,02,02691,02
02775,Vendeuil,943,926,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1469.0,15.0,02,02738,02
02503,Mont-d'Origny,843,832,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1373.0,14.0,02,02361,02
02756,Urvillers,699,688,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1382.0,14.0,02,02691,02
02124,Brissy-Hamégicourt,665,653,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1226.0,12.0,02,02691,02
02717,Séry-lès-Mézières,615,602,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1178.0,12.0,02,02361,02
02741,Thenelles,547,542,200040426,CC du Val de l'Oise,CC,FA,16106,15838,702.0,7.0,02,02361,02
02009,Alaincourt,530,522,200040426,CC du Val de l'Oise,CC,FA,16106,15838,597.0,6.0,02,02691,02
02306,La Ferté-Chevresis,528,521,200040426,CC du Val de l'Oise,CC,FA,16106,15838,2416.0,24.0,02,02408,02
02483,Mézières-sur-Oise,520,508,200040426,CC du Val de l'Oise,CC,FA,16106,15838,956.0,10.0,02,02361,02
02721,Sissy,499,490,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1086.0,11.0,02,02361,02
02639,Remigny,348,341,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1005.0,10.0,02,02738,02
02184,Chevresis-Monceau,338,335,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1726.0,17.0,02,02408,02
02123,Brissay-Choigny,304,297,200040426,CC du Val de l'Oise,CC,FA,16106,15838,878.0,9.0,02,02738,02
02813,Villers-le-Sec,263,256,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1070.0,11.0,02,02361,02
02075,Berthenicourt,201,198,200040426,CC du Val de l'Oise,CC,FA,16106,15838,318.0,3.0,02,02691,02
02605,Pleine-Selve,196,191,200040426,CC du Val de l'Oise,CC,FA,16106,15838,610.0,6.0,02,02361,02
02592,Parpeville,195,192,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1590.0,16.0,02,02361,02
02636,Regny,193,193,200040426,CC du Val de l'Oise,CC,FA,16106,15838,1200.0,12.0,02,02361,02
02066,Benay,190,188,200040426,CC du Val de l'Oise,CC,FA,16106,15838,683.0,7.0,02,02691,02
02552,Neuvillette,187,180,200040426,CC du Val de l'Oise,CC,FA,16106,15838,652.0,7.0,02,02361,02
02640,Renansart,153,149,200040426,CC du Val de l'Oise,CC,FA,16106,15838,877.0,9.0,02,02361,02
02170,Châtillon-sur-Oise,125,125,200040426,CC du Val de l'Oise,CC,FA,16106,15838,267.0,3.0,02,02361,02
02446,Ly-Fontaine,119,118,200040426,CC du Val de l'Oise,CC,FA,16106,15838,345.0,3.0,02,02738,02
02732,Surfontaine,101,98,200040426,CC du Val de l'Oise,CC,FA,16106,15838,640.0,6.0,02,02361,02
02149,Cerizy,61,59,200040426,CC du Val de l'Oise,CC,FA,16106,15838,405.0,4.0,02,02691,02
02345,Gibercourt,37,37,200040426,CC du Val de l'Oise,CC,FA,16106,15838,265.0,3.0,02,02738,02
02380,Hinacourt,28,28,200040426,CC du Val de l'Oise,CC,FA,16106,15838,311.0,3.0,02,02738,02
02408,Laon,24678,24066,200043495,CA du Pays de Laon,CA,FPU,42770,41771,4458.0,45.0,02,02408,02
02028,Athies-sous-Laon,2656,2600,200043495,CA du Pays de Laon,CA,FPU,42770,41771,1547.0,15.0,02,02408,02
02238,Crépy,1842,1807,200043495,CA du Pays de Laon,CA,FPU,42770,41771,2778.0,28.0,02,02408,02
02128,Bruyères-et-Montbérault,1463,1419,200043495,CA du Pays de Laon,CA,FPU,42770,41771,1160.0,12.0,02,02408,02
02037,Aulnois-sous-Laon,1394,1366,200043495,CA du Pays de Laon,CA,FPU,42770,41771,966.0,10.0,02,02408,02
02497,Mons-en-Laonnois,1165,1148,200043495,CA du Pays de Laon,CA,FPU,42770,41771,422.0,4.0,02,02408,02
02157,Chambry,854,831,200043495,CA du Pays de Laon,CA,FPU,42770,41771,894.0,9.0,02,02408,02
02153,Cessières-Suzy,818,796,200043495,CA du Pays de Laon,CA,FPU,42770,41771,967.0,10.0,02,02408,02
02309,Festieux,714,707,200043495,CA du Pays de Laon,CA,FPU,42770,41771,672.0,7.0,02,02408,02
02821,Vivaise,681,662,200043495,CA du Pays de Laon,CA,FPU,42770,41771,901.0,9.0,02,02408,02
02191,Chivy-lès-Étouvelles,495,488,200043495,CA du Pays de Laon,CA,FPU,42770,41771,349.0,3.0,02,02408,02
02282,Eppes,444,438,200043495,CA du Pays de Laon,CA,FPU,42770,41771,771.0,8.0,02,02408,02
02621,Presles-et-Thierny,408,400,200043495,CA du Pays de Laon,CA,FPU,42770,41771,837.0,8.0,02,02408,02
02697,Samoussy,392,387,200043495,CA du Pays de Laon,CA,FPU,42770,41771,2558.0,26.0,02,02408,02
02824,Vorges,390,383,200043495,CA du Pays de Laon,CA,FPU,42770,41771,481.0,5.0,02,02408,02
